data,produto,categoria,regiao,vendedor,vendas,quantidade,custo,lucro
2025-10-11,ssd,periféricos,oeste,Alice,8089,21,3998.7712911396375,4090.2287088603625
2024-10-30,notebook,eletrônicos,oeste,elena,9411,22,6805.127404069004,2605.872595930996
2024-05-31,teclado,eletrônicos,oeste,elena,10597,10,7007.63971586756,3589.36028413244
2023-03-27,ssd,eletrônicos,norte,elena,3231,23,1430.8381938116263,1800.1618061883737
2023-11-07,ssd,eletrônicos,sul,Charlie,5598,13,1158.9705202421471,4439.029479757853
2024-03-02,monitor,periféricos,leste,Bob,3408,29,5072.775334205116,-1664.7753342051165
2023-04-24,notebook,eletrônicos,sul,elena,2257,26,2465.707924653253,-208.70792465325303
2023-10-30,teclado,periféricos,sul,paulo,8078,14,227.08009261958296,7850.9199073804175
2025-01-13,notebook,periféricos,oeste,Bob,3083,7,7118.049941354604,-4035.049941354604
2024-08-10,teclado,periféricos,oeste,diana,2979,29,1877.0540765709613,1101.9459234290387
2025-09-13,notebook,periféricos,oeste,paulo,8783,20,7439.902761351608,1343.0972386483918
2023-12-11,ssd,eletrônicos,norte,Charlie,5156,6,5762.080850955769,-606.0808509557692
2025-03-24,ssd,eletrônicos,sul,elena,1709,7,6120.215640098955,-4411.215640098955
2025-03-11,headset,eletrônicos,sul,Bob,1891,5,1675.5750466818306,215.4249533181694
2025-10-21,mouse,eletrônicos,norte,carlos,5980,21,1934.8198508851583,4045.1801491148417
2025-12-12,monitor,eletrônicos,norte,Charlie,7673,18,4208.4406102866005,3464.5593897133995
2025-12-28,notebook,periféricos,norte,Bob,775,23,1443.0308329869083,-668.0308329869083
2023-12-27,monitor,eletrônicos,sul,diana,1840,12,2499.0190060496157,-659.0190060496157
2025-10-06,headset,eletrônicos,sul,elena,11123,6,2625.982825346611,8497.017174653389
2024-12-04,mouse,eletrônicos,oeste,Alice,8432,27,1344.2690713618915,7087.730928638109
2024-07-28,notebook,eletrônicos,oeste,elena,6460,1,1705.0480404896732,4754.951959510327
2024-11-18,teclado,periféricos,sul,Alice,3156,4,6325.330588705392,-3169.330588705392
2025-02-19,mouse,periféricos,oeste,carlos,4452,19,1404.1911680143655,3047.8088319856342
2024-08-07,ssd,periféricos,norte,Charlie,1238,12,305.38254340386607,932.6174565961339
2024-08-11,headset,periféricos,leste,diana,6157,15,5064.491145621192,1092.5088543788079
2024-05-03,mouse,periféricos,oeste,Bob,4761,3,7809.7863055882035,-3048.7863055882035
2025-08-28,mouse,eletrônicos,sul,Bob,9522,23,2703.213411815121,6818.786588184879
2024-05-08,ssd,periféricos,oeste,Alice,8078,27,1019.7531693143181,7058.246830685682
2023-01-19,notebook,periféricos,oeste,diana,10243,28,4597.467616910843,5645.532383089157
2024-02-01,teclado,periféricos,oeste,paulo,4640,26,7258.325351877518,-2618.325351877518
2025-09-27,ssd,eletrônicos,leste,carlos,8528,20,6289.769296241552,2238.230703758448
2025-04-30,teclado,eletrônicos,norte,Alice,1747,28,5010.3256778287105,-3263.3256778287105
2025-04-01,notebook,periféricos,sul,Alice,11750,8,2575.2474531321873,9174.752546867812
2024-03-30,mouse,eletrônicos,leste,carlos,3897,11,4371.690972347662,-474.69097234766195
2024-12-25,teclado,eletrônicos,sul,Charlie,2820,16,802.6591431297024,2017.3408568702976
2025-12-24,headset,periféricos,sul,Bob,8581,9,5457.247760302906,3123.7522396970944
2024-12-11,headset,eletrônicos,sul,Charlie,2730,3,5822.760469669394,-3092.7604696693943
2023-05-23,ssd,eletrônicos,leste,diana,7582,5,7723.050453446557,-141.05045344655719
2025-07-05,notebook,eletrônicos,norte,paulo,8480,20,2142.3470812609676,6337.652918739032
2025-04-07,ssd,periféricos,sul,elena,2656,14,226.17483882073932,2429.8251611792607
2024-08-27,ssd,periféricos,norte,David,4875,28,4401.219038263032,473.7809617369676
2023-11-01,monitor,periféricos,norte,David,10587,26,5677.78079482277,4909.21920517723
2025-01-05,ssd,eletrônicos,oeste,David,4450,15,6340.027208993265,-1890.027208993265
2023-10-18,monitor,periféricos,leste,carlos,10091,6,1614.4123495565,8476.5876504435
2023-04-12,headset,eletrônicos,leste,Alice,8909,27,2153.0827227732275,6755.917277226772
2025-05-16,headset,eletrônicos,oeste,paulo,7152,26,4139.720128116987,3012.2798718830127
2025-08-25,ssd,eletrônicos,oeste,Charlie,9223,4,2698.358414962415,6524.641585037585
2025-08-31,headset,periféricos,norte,elena,6281,8,6895.250973772565,-614.250973772565
2025-04-21,notebook,periféricos,sul,Bob,8981,19,3832.1804176106643,5148.819582389336
2025-08-19,monitor,periféricos,leste,David,4687,27,6412.662861287863,-1725.662861287863
2025-07-30,monitor,periféricos,sul,Charlie,2485,5,4678.508503020242,-2193.5085030202417
2025-10-23,ssd,eletrônicos,sul,David,4471,13,6202.873921607527,-1731.8739216075273
2023-03-26,headset,periféricos,oeste,paulo,3135,16,2714.770053320165,420.22994667983494
2023-11-24,teclado,eletrônicos,sul,David,709,1,6664.819645688064,-5955.819645688064
2025-03-26,monitor,periféricos,norte,Bob,863,13,2254.6127391640907,-1391.6127391640907
2024-03-29,ssd,periféricos,oeste,elena,4743,22,4405.102559386063,337.89744061393685
2024-09-20,ssd,periféricos,sul,diana,4138,11,1774.9363363370837,2363.063663662916
2024-10-26,notebook,eletrônicos,oeste,diana,6353,21,3846.1700512794514,2506.8299487205486
2023-01-12,mouse,eletrônicos,norte,paulo,406,8,2599.947659308929,-2193.947659308929
2023-10-31,mouse,eletrônicos,norte,diana,8918,25,2192.2911706467366,6725.708829353263
2025-09-01,monitor,eletrônicos,sul,carlos,187,8,7738.521342782057,-7551.521342782057
2025-02-21,notebook,eletrônicos,oeste,Alice,10414,24,1347.7869154549064,9066.213084545094
2023-02-12,notebook,periféricos,sul,carlos,8802,28,6315.620632662571,2486.3793673374294
2025-08-01,notebook,eletrônicos,sul,Charlie,9782,14,7874.586479107063,1907.4135208929374
2023-12-09,monitor,eletrônicos,oeste,carlos,1982,13,237.6197512214164,1744.3802487785836
2024-05-12,mouse,eletrônicos,sul,Charlie,7750,3,5616.297119213393,2133.7028807866072
2023-12-30,notebook,eletrônicos,norte,Charlie,5317,4,2083.061500005794,3233.938499994206
2025-06-09,headset,periféricos,oeste,Alice,11741,27,400.6635686801712,11340.336431319829
2024-03-02,ssd,eletrônicos,oeste,Bob,582,20,3270.885465336516,-2688.885465336516
2025-10-01,ssd,periféricos,oeste,elena,4301,15,7486.92505655333,-3185.9250565533303
2023-01-21,teclado,periféricos,oeste,paulo,6561,15,173.17954738662166,6387.820452613379
2024-02-11,teclado,periféricos,sul,Alice,1901,27,4736.054680083871,-2835.054680083871
2024-09-10,monitor,eletrônicos,sul,paulo,10389,21,4051.0601104749685,6337.9398895250315
2025-10-11,monitor,periféricos,norte,diana,5147,13,6997.202581818696,-1850.2025818186958
2023-12-02,ssd,eletrônicos,leste,diana,5870,9,745.2935790033553,5124.706420996645
2024-02-03,headset,eletrônicos,leste,carlos,7766,28,5477.686156702271,2288.3138432977294
2025-03-03,mouse,eletrônicos,norte,Charlie,11182,25,5466.468811591556,5715.531188408444
2024-12-15,mouse,eletrônicos,leste,David,406,10,5379.113733549283,-4973.113733549283
2023-02-20,monitor,eletrônicos,norte,David,821,29,7543.289199885493,-6722.289199885493
2023-11-20,headset,periféricos,sul,paulo,639,12,6598.853229734493,-5959.853229734493
2025-02-27,monitor,periféricos,oeste,Charlie,7039,14,412.4239918485676,6626.576008151433
2023-05-21,mouse,eletrônicos,oeste,paulo,2246,1,3810.976177579744,-1564.9761775797442
2024-04-14,monitor,periféricos,sul,Alice,1832,14,3231.788205114561,-1399.7882051145612
2025-02-25,notebook,eletrônicos,oeste,Bob,2610,14,2536.3659910391525,73.6340089608475
2025-08-21,monitor,periféricos,oeste,elena,4679,8,3654.5868632204506,1024.4131367795494
2025-10-04,ssd,periféricos,leste,Alice,5271,16,3122.8179446137415,2148.1820553862585
2024-01-08,monitor,periféricos,sul,Charlie,2125,14,3504.084487039029,-1379.0844870390292
2024-05-08,ssd,periféricos,leste,Charlie,3366,1,7835.753975620449,-4469.753975620449
2025-01-20,headset,periféricos,leste,Bob,9731,16,781.9731600166797,8949.02683998332
2023-10-18,mouse,eletrônicos,oeste,paulo,4665,18,7384.06848912274,-2719.06848912274
2023-04-16,teclado,eletrônicos,oeste,carlos,5842,7,3883.4747706905314,1958.5252293094686
2024-10-31,teclado,periféricos,sul,carlos,9926,15,5020.038584356366,4905.961415643634
2023-01-02,mouse,eletrônicos,oeste,Bob,5089,24,6655.049095612136,-1566.0490956121357
2024-08-11,teclado,periféricos,oeste,carlos,5713,17,2934.867190862104,2778.132809137896
2024-10-05,monitor,eletrônicos,sul,David,3113,19,3488.941512056698,-375.9415120566978
2023-03-31,headset,periféricos,oeste,carlos,4679,23,3323.3863638074145,1355.6136361925855
2023-12-16,headset,periféricos,leste,carlos,6936,13,3047.869698483218,3888.130301516782
2025-11-28,mouse,periféricos,sul,carlos,6350,9,7410.192227443408,-1060.1922274434082
2025-06-27,teclado,eletrônicos,oeste,David,1126,24,6645.124738248655,-5519.124738248655
2023-06-08,monitor,eletrônicos,norte,paulo,7495,24,943.2799197147707,6551.720080285229
2025-08-16,headset,periféricos,sul,carlos,11706,15,936.3369516186006,10769.663048381399
2023-11-08,headset,periféricos,sul,diana,195,25,3468.7265576356904,-3273.7265576356904
2024-03-20,notebook,eletrônicos,norte,David,1343,26,861.3664237238477,481.6335762761523
2023-10-25,notebook,eletrônicos,oeste,Bob,11684,3,4983.217314547268,6700.782685452732
2025-08-09,headset,eletrônicos,oeste,Alice,4662,24,1218.0375295129327,3443.9624704870675
2023-02-05,mouse,eletrônicos,sul,Bob,5093,1,4217.196250617065,875.8037493829352
2024-07-12,ssd,eletrônicos,sul,Alice,6432,16,137.1819802694446,6294.8180197305555
2025-06-09,ssd,periféricos,oeste,elena,396,8,2587.443079428162,-2191.443079428162
2023-05-21,monitor,eletrônicos,oeste,Bob,3369,29,5443.350531487431,-2074.350531487431
2025-06-05,headset,periféricos,leste,diana,9133,23,3913.5884066045596,5219.41159339544
2024-12-26,headset,periféricos,sul,Alice,786,13,7827.894329111986,-7041.894329111986
2025-11-15,headset,eletrônicos,sul,Alice,3925,8,7002.902064844389,-3077.9020648443893
2024-06-04,mouse,eletrônicos,norte,Charlie,2571,17,2923.8405700217577,-352.8405700217577
2023-01-10,notebook,periféricos,leste,Alice,9430,22,440.25340846041485,8989.746591539586
2025-09-10,headset,eletrônicos,oeste,Alice,4333,23,6777.360296910949,-2444.360296910949
2024-01-13,headset,periféricos,leste,Charlie,11501,14,7296.975737692197,4204.024262307803
2024-11-12,teclado,eletrônicos,oeste,carlos,862,27,6579.368955878771,-5717.368955878771
2024-08-06,mouse,eletrônicos,oeste,carlos,5995,21,1093.3635320845378,4901.636467915462
2023-06-01,monitor,eletrônicos,leste,Charlie,5473,21,7983.487864545319,-2510.487864545319
2024-12-20,headset,periféricos,sul,David,6182,7,2127.9870346979687,4054.0129653020313
2025-12-08,teclado,eletrônicos,oeste,elena,3794,27,5815.702909442291,-2021.7029094422905
2025-05-08,ssd,periféricos,leste,Alice,7923,15,7271.636220578915,651.3637794210854
2023-02-19,monitor,eletrônicos,norte,Alice,10928,16,1946.6419454992188,8981.35805450078
2024-10-25,headset,periféricos,leste,Charlie,2258,19,7273.407753042363,-5015.407753042363
2024-06-14,headset,eletrônicos,norte,Charlie,3764,6,2531.0941072233463,1232.9058927766537
2025-12-19,teclado,periféricos,oeste,David,9584,23,7813.1927212817245,1770.8072787182755
2025-05-06,mouse,periféricos,leste,diana,10401,1,2307.5793614133586,8093.420638586642
2023-05-26,headset,periféricos,leste,carlos,7107,12,7631.211732082054,-524.2117320820544
2025-07-03,ssd,periféricos,norte,Bob,11828,18,504.07363506998524,11323.926364930016
2025-09-19,headset,periféricos,leste,diana,5429,16,5697.434332424919,-268.4343324249194
2023-08-30,ssd,periféricos,leste,paulo,4482,12,4294.320179989069,187.6798200109306
2024-08-03,monitor,eletrônicos,oeste,carlos,4050,20,3864.7864508120265,185.2135491879735
2024-11-17,monitor,periféricos,leste,Alice,10947,13,1850.0749689062527,9096.925031093748
2024-04-27,notebook,periféricos,sul,paulo,8089,8,5668.318655029816,2420.681344970184
2024-11-03,notebook,periféricos,norte,diana,11376,27,1591.2111722547522,9784.788827745248
2024-09-22,ssd,eletrônicos,leste,Charlie,7113,29,4458.507024199364,2654.4929758006356
2024-10-22,mouse,eletrônicos,norte,David,4718,26,2085.7032752787864,2632.2967247212136
2024-10-23,headset,eletrônicos,norte,carlos,7988,22,7648.52132786834,339.47867213165955
2025-03-15,headset,periféricos,norte,David,11705,1,306.7590551783704,11398.24094482163
2024-02-23,notebook,eletrônicos,leste,paulo,1995,26,1661.8479784809936,333.15202151900644
2025-09-14,ssd,eletrônicos,leste,carlos,532,21,1999.100002588586,-1467.100002588586
2024-10-11,headset,periféricos,norte,elena,4262,7,3359.417180081106,902.5828199188941
2025-08-26,headset,periféricos,sul,elena,7219,15,1923.223515610824,5295.776484389176
2024-08-12,mouse,eletrônicos,norte,diana,3960,29,3971.484794928779,-11.484794928779138
2024-05-23,teclado,periféricos,sul,Alice,10238,22,6989.926944207628,3248.0730557923716
2024-03-16,notebook,periféricos,norte,elena,1659,13,5719.5422975606325,-4060.5422975606325
2025-07-09,notebook,periféricos,oeste,elena,7723,13,4673.2988858380795,3049.7011141619205
2025-02-08,teclado,periféricos,norte,Bob,1728,28,784.9051696228228,943.0948303771772
2023-09-20,headset,eletrônicos,norte,David,1029,9,5576.417498443063,-4547.417498443063
2024-09-28,mouse,periféricos,leste,David,2312,24,1398.0011317426436,913.9988682573564
2024-04-03,mouse,eletrônicos,sul,elena,9914,15,6308.029696816648,3605.9703031833524
2025-09-25,notebook,eletrônicos,oeste,Bob,9990,4,2060.449527400413,7929.550472599587
2024-11-30,mouse,eletrônicos,sul,David,7864,13,3383.0259283015353,4480.974071698465
2023-10-29,monitor,eletrônicos,oeste,David,1509,27,2855.724002357989,-1346.7240023579889
2024-07-07,teclado,periféricos,norte,carlos,4581,12,6881.806204224866,-2300.8062042248657
2023-10-15,headset,periféricos,leste,carlos,8298,5,1082.2321130101923,7215.767886989808
2024-09-12,monitor,periféricos,leste,Bob,11311,7,4559.907468487526,6751.092531512474
2025-10-02,teclado,eletrônicos,sul,paulo,4110,8,1205.1279467890529,2904.8720532109473
2023-02-05,ssd,eletrônicos,leste,Alice,3961,5,5661.983022166918,-1700.983022166918
2025-01-13,notebook,eletrônicos,sul,diana,4392,9,7248.218772132291,-2856.2187721322907
2023-12-19,mouse,periféricos,sul,elena,4367,14,3522.092618628647,844.907381371353
2023-03-14,ssd,eletrônicos,oeste,elena,230,26,3945.690701298609,-3715.690701298609
2024-10-09,mouse,periféricos,sul,diana,2882,12,7425.188864943477,-4543.188864943477
2025-12-29,monitor,periféricos,oeste,elena,7983,4,4206.251798102909,3776.7482018970913
2024-02-29,headset,periféricos,leste,elena,2859,20,3941.7796293525225,-1082.7796293525225
2025-09-25,headset,periféricos,sul,paulo,2572,29,4660.366493418089,-2088.366493418089
2024-12-08,headset,eletrônicos,sul,David,3791,8,5538.69951199458,-1747.6995119945796
2024-07-14,mouse,periféricos,norte,Alice,817,17,926.5163306892886,-109.51633068928857
2025-04-07,ssd,eletrônicos,sul,elena,2646,8,6583.195379712807,-3937.195379712807
2025-08-13,headset,periféricos,sul,Bob,3649,21,3529.1998174298133,119.80018257018673
2024-05-31,ssd,eletrônicos,norte,paulo,11840,29,653.0001983880854,11186.999801611915
2024-03-03,mouse,eletrônicos,norte,elena,9786,27,6306.566740049848,3479.433259950152
2023-06-09,monitor,periféricos,leste,Bob,9687,1,3065.443775755275,6621.556224244725
2023-05-29,ssd,periféricos,sul,carlos,8230,20,874.9105611528272,7355.0894388471725
2025-02-14,monitor,periféricos,leste,David,6973,2,5099.529993182544,1873.4700068174561
2023-03-08,mouse,eletrônicos,leste,Charlie,1339,4,7050.640319194442,-5711.640319194442
2025-10-10,mouse,periféricos,norte,elena,6754,24,7111.007794558772,-357.0077945587718
2024-01-16,notebook,periféricos,oeste,Bob,8800,21,7664.694720487068,1135.3052795129324
2023-02-27,mouse,eletrônicos,leste,paulo,9554,1,6952.227241352169,2601.7727586478313
2023-12-08,mouse,periféricos,oeste,David,9253,7,96.95608121616377,9156.043918783836
2024-12-27,teclado,eletrônicos,sul,Alice,1175,1,3091.5100379940504,-1916.5100379940504
2025-02-08,headset,periféricos,norte,paulo,7935,9,6562.857232851584,1372.1427671484162
2024-09-05,notebook,eletrônicos,sul,carlos,10753,3,2980.723807507916,7772.276192492084
2023-12-20,notebook,eletrônicos,sul,diana,221,12,4844.264170527273,-4623.264170527273
2023-04-26,notebook,periféricos,norte,elena,5696,19,4882.030223206293,813.9697767937068
2024-10-23,teclado,eletrônicos,sul,Alice,2835,15,2971.0004079874784,-136.0004079874784
2024-03-28,monitor,periféricos,norte,Bob,9535,22,7243.433504067798,2291.566495932202
2023-10-14,mouse,periféricos,oeste,elena,7522,16,4065.5684954580515,3456.4315045419485
2025-10-13,headset,eletrônicos,sul,Bob,1998,10,3761.0909110250063,-1763.0909110250063
2023-11-07,ssd,periféricos,norte,Alice,10726,22,7980.308865642215,2745.691134357785
2023-07-27,monitor,eletrônicos,leste,Bob,2172,29,3988.522883455124,-1816.522883455124
2024-09-09,mouse,eletrônicos,sul,paulo,6488,27,1492.914155274362,4995.085844725638
2024-03-21,teclado,eletrônicos,oeste,David,3891,27,4143.50982907843,-252.5098290784299
2024-10-31,mouse,eletrônicos,norte,Bob,1448,6,6527.012545317846,-5079.012545317846
2024-09-24,mouse,eletrônicos,sul,carlos,4252,29,6232.733789034389,-1980.7337890343888
2023-02-24,teclado,eletrônicos,sul,David,1054,17,6325.56757965909,-5271.56757965909
2025-06-30,notebook,eletrônicos,sul,paulo,3176,21,5687.548369263462,-2511.5483692634616
2025-11-01,notebook,eletrônicos,oeste,elena,10370,28,2093.405206208171,8276.594793791828
2024-10-18,headset,periféricos,norte,Charlie,6859,22,6907.705959854633,-48.705959854632965
2025-09-06,headset,periféricos,leste,elena,4861,24,7156.072245780019,-2295.0722457800193
2024-05-29,notebook,eletrônicos,leste,Bob,8171,29,1617.6893572189085,6553.310642781092
2023-08-25,monitor,periféricos,leste,Bob,6119,17,1113.2086414870398,5005.79135851296
2023-12-14,ssd,periféricos,norte,carlos,2770,21,7806.791351225767,-5036.791351225767
2024-09-18,mouse,periféricos,leste,paulo,2796,19,6957.125792110914,-4161.125792110914
2024-09-21,ssd,periféricos,oeste,carlos,5015,18,7154.4302859027775,-2139.4302859027775
2023-12-30,mouse,periféricos,norte,diana,7495,11,7100.10096622521,394.89903377479004
2023-11-17,notebook,periféricos,sul,paulo,2439,24,4370.159646347129,-1931.1596463471287
2023-10-13,headset,eletrônicos,oeste,Alice,7520,7,5199.5017543931335,2320.4982456068665
2023-05-29,monitor,periféricos,sul,Alice,4022,10,4399.273788898442,-377.27378889844204
2024-02-10,headset,periféricos,leste,Alice,9827,7,485.55428558740624,9341.445714412594
2025-09-04,ssd,periféricos,oeste,carlos,11493,5,5984.384435993959,5508.615564006041
2024-03-31,headset,periféricos,norte,Alice,7840,12,4082.229704020172,3757.770295979828
2025-03-10,notebook,eletrônicos,oeste,paulo,1590,16,5209.8558723386195,-3619.8558723386195
2025-10-09,monitor,eletrônicos,sul,Alice,915,29,4060.9072554062395,-3145.9072554062395
2025-02-22,ssd,eletrônicos,norte,Charlie,10780,25,3975.145672793851,6804.854327206149
2024-04-04,monitor,eletrônicos,oeste,Alice,4242,21,1440.5697470639132,2801.4302529360866
2025-01-07,mouse,periféricos,oeste,Bob,9491,18,2287.4126239178995,7203.5873760821005
2024-05-23,headset,eletrônicos,oeste,diana,11907,3,1338.11332019613,10568.88667980387
2024-04-25,monitor,eletrônicos,oeste,carlos,10314,20,1629.6770613527121,8684.322938647289
2023-04-24,teclado,eletrônicos,norte,David,2816,15,7785.980852928815,-4969.980852928815
2025-01-18,headset,eletrônicos,sul,diana,8805,5,1292.6584905158115,7512.3415094841885
2023-12-27,mouse,periféricos,oeste,Charlie,6118,13,2212.6217604972444,3905.3782395027556
2023-12-07,monitor,eletrônicos,norte,carlos,7791,19,4757.470089289593,3033.5299107104074
2025-02-08,ssd,periféricos,sul,paulo,2331,12,4912.614323794203,-2581.6143237942033
2025-01-30,mouse,eletrônicos,oeste,elena,9984,23,1299.4751075711263,8684.524892428873
2025-08-26,teclado,periféricos,sul,carlos,4038,21,6366.242012218881,-2328.2420122188814
2024-03-24,monitor,periféricos,sul,Bob,990,5,6298.806713869574,-5308.806713869574
2025-04-14,notebook,eletrônicos,norte,paulo,10996,6,1959.5562172948173,9036.443782705182
2023-11-07,headset,eletrônicos,sul,diana,6049,7,2366.2371171896466,3682.7628828103534
2023-09-19,ssd,eletrônicos,norte,diana,4268,26,7508.863894439216,-3240.863894439216
2024-02-10,notebook,eletrônicos,oeste,Alice,715,10,6619.317852157466,-5904.317852157466
2023-05-23,monitor,periféricos,sul,paulo,6155,16,5606.552501855189,548.4474981448111
2023-12-08,monitor,periféricos,sul,elena,9306,8,731.2871143639562,8574.712885636043
2023-09-01,mouse,eletrônicos,leste,Bob,10624,9,3392.6515207484,7231.3484792516
2024-05-04,monitor,eletrônicos,oeste,Alice,9337,27,4509.67082684847,4827.32917315153
2023-01-12,ssd,periféricos,oeste,Alice,7376,4,1564.2974008315132,5811.702599168487
2024-07-14,notebook,eletrônicos,leste,elena,9529,21,3629.9545302971383,5899.045469702862
2023-02-11,ssd,periféricos,leste,carlos,6040,21,4840.1249497104245,1199.8750502895755
2024-11-08,teclado,eletrônicos,norte,diana,4461,8,2672.823306513962,1788.176693486038
2024-08-16,teclado,periféricos,norte,Alice,11596,25,6265.082966087858,5330.917033912142
2023-05-14,headset,periféricos,sul,Charlie,7886,7,6736.360686579339,1149.639313420661
2025-12-26,headset,periféricos,sul,Charlie,8998,15,2642.9869979178407,6355.01300208216
2025-10-27,teclado,periféricos,sul,diana,3132,21,6722.164663580261,-3590.164663580261
2025-08-05,monitor,periféricos,sul,Charlie,9455,3,900.326403535879,8554.673596464121
2023-03-14,ssd,eletrônicos,norte,elena,6233,17,6714.814461091438,-481.8144610914378
2024-02-03,teclado,periféricos,oeste,carlos,706,11,1289.7834188075235,-583.7834188075235
2024-07-31,headset,eletrônicos,sul,Bob,3169,9,736.7830478770303,2432.21695212297
2025-05-08,teclado,periféricos,oeste,David,10646,5,5162.861203172809,5483.138796827191
2023-05-10,monitor,periféricos,sul,Alice,2730,25,3817.743936781931,-1087.743936781931
2025-07-19,teclado,eletrônicos,leste,David,8296,10,7270.493555269635,1025.5064447303648
2023-09-23,ssd,eletrônicos,sul,Bob,8393,15,2956.4584330395255,5436.5415669604745
2025-03-03,notebook,eletrônicos,sul,Bob,9703,28,2354.245926426019,7348.75407357398
2023-09-10,monitor,eletrônicos,sul,elena,9536,29,4045.820456662051,5490.179543337948
2025-04-01,headset,periféricos,norte,carlos,4169,14,3691.0937912877976,477.90620871220244
2023-06-13,ssd,eletrônicos,leste,Charlie,3288,4,2807.870126040131,480.1298739598692
2023-04-05,teclado,periféricos,sul,Charlie,9990,21,5574.431085690762,4415.568914309238
2025-04-12,teclado,eletrônicos,sul,elena,821,20,6095.729724598154,-5274.729724598154
2023-12-02,notebook,eletrônicos,oeste,Bob,927,2,6835.633034718682,-5908.633034718682
2025-04-01,headset,periféricos,leste,carlos,5077,12,7785.024309305915,-2708.0243093059153
2023-08-26,headset,periféricos,sul,carlos,10621,1,2191.9170416894353,8429.082958310564
2024-01-16,mouse,eletrônicos,oeste,diana,3172,24,5751.460381320495,-2579.460381320495
2025-06-17,headset,periféricos,oeste,paulo,2010,20,3202.5252251263023,-1192.5252251263023
2024-04-27,notebook,periféricos,norte,Alice,3289,5,5442.489217852776,-2153.489217852776
2025-06-20,mouse,periféricos,oeste,elena,1224,6,3849.774987565825,-2625.774987565825
2025-11-14,mouse,periféricos,sul,paulo,10058,24,7950.682973922018,2107.3170260779816
2024-04-26,teclado,periféricos,norte,elena,9625,11,5852.904915462739,3772.095084537261
2025-07-05,teclado,periféricos,norte,Charlie,6913,8,7623.73109943985,-710.7310994398504
2025-09-20,headset,periféricos,sul,Bob,2136,7,6692.958831890991,-4556.958831890991
2025-08-21,mouse,periféricos,leste,elena,10975,4,7230.976008413899,3744.023991586101
2024-06-20,teclado,eletrônicos,oeste,elena,9343,6,6530.200041940226,2812.7999580597743
2025-11-01,notebook,periféricos,norte,diana,6477,16,3716.540312577218,2760.459687422782
2023-05-08,teclado,eletrônicos,leste,David,1196,20,2074.1645505073243,-878.1645505073243
2023-04-02,monitor,periféricos,sul,Charlie,2326,15,3012.935789568136,-686.935789568136
2024-06-26,monitor,periféricos,oeste,Alice,2488,14,240.27096250840754,2247.7290374915924
2025-04-25,teclado,periféricos,oeste,carlos,10197,23,4230.025886320164,5966.974113679836
2025-09-15,mouse,periféricos,norte,Bob,650,12,4080.057778141637,-3430.057778141637
2024-03-22,mouse,eletrônicos,oeste,Charlie,2383,29,4239.983681457466,-1856.9836814574664
2024-01-25,ssd,eletrônicos,oeste,David,10881,12,7794.327301778746,3086.672698221254
2024-11-02,monitor,periféricos,oeste,elena,4758,16,7298.7157073623275,-2540.7157073623275
2023-02-12,notebook,eletrônicos,oeste,Alice,7384,15,1360.7652043744554,6023.234795625544
2023-09-11,mouse,periféricos,sul,elena,8122,29,3001.5495707226423,5120.450429277358
2025-12-19,headset,periféricos,leste,Alice,6760,13,3437.7329413490343,3322.2670586509657
2024-10-24,monitor,eletrônicos,sul,diana,10674,11,2935.4207093850505,7738.579290614949
2024-04-11,notebook,eletrônicos,sul,elena,750,17,6404.088031742991,-5654.088031742991
2023-10-14,notebook,periféricos,norte,Charlie,4434,21,4230.378345351289,203.62165464871123
2025-10-07,mouse,periféricos,oeste,David,9330,15,4611.03055041527,4718.96944958473
2025-02-16,notebook,eletrônicos,sul,Alice,10223,14,6835.86738718437,3387.1326128156297
2023-12-11,mouse,periféricos,oeste,Bob,4633,10,6462.95097504964,-1829.95097504964
2024-10-03,teclado,eletrônicos,sul,Alice,6051,12,1127.1152607367735,4923.884739263227
2024-01-17,monitor,periféricos,sul,David,6279,16,5734.203505942383,544.7964940576167
2024-11-20,ssd,periféricos,norte,carlos,1904,15,3528.6541409041215,-1624.6541409041215
2025-12-15,teclado,eletrônicos,leste,carlos,2614,10,2413.6193122550035,200.38068774499652
2024-04-01,monitor,eletrônicos,leste,diana,10565,4,476.1490615453159,10088.850938454683
2025-09-09,mouse,eletrônicos,sul,Charlie,4632,27,3939.0165179359715,692.9834820640285
2023-03-24,monitor,periféricos,norte,David,9836,23,2895.0585113382886,6940.941488661711
2023-05-29,mouse,periféricos,oeste,diana,9194,29,2071.9832742370945,7122.0167257629055
2023-07-09,teclado,periféricos,oeste,paulo,7550,9,5581.8000984079035,1968.1999015920965
2025-06-01,headset,periféricos,sul,Alice,6956,21,6174.3242675394495,781.6757324605505
2023-09-20,headset,eletrônicos,leste,paulo,8793,20,2018.7329907130445,6774.267009286956
2024-02-04,monitor,periféricos,norte,Alice,10666,9,471.6236985004303,10194.37630149957
2025-02-02,headset,periféricos,leste,carlos,7546,21,6802.121388476661,743.8786115233388
2024-08-31,mouse,periféricos,oeste,diana,7488,25,158.88115033808228,7329.118849661918
2025-02-23,notebook,eletrônicos,leste,carlos,10100,24,7501.9309518580585,2598.0690481419415
2023-04-11,mouse,periféricos,oeste,Bob,11695,20,5050.7494019430305,6644.2505980569695
2025-03-30,notebook,periféricos,norte,paulo,5391,11,2629.0253507944567,2761.9746492055433
